match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder,id,venue,current_score,target_runs,runs_left,over_ball,balls_left,wickets,crr,rrr,result
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,1,BB McCullum,SB Joshi,RT Ponting,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,102,200,98,11.166666666666666,53,1,9.134328358208956,11.094339622641508,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,2,BB McCullum,SB Joshi,RT Ponting,6,0,6,,0,,,,335982.0,M Chinnaswamy Stadium,108,200,92,11.333333333333334,52,1,9.529411764705882,10.615384615384617,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,3,BB McCullum,SB Joshi,RT Ponting,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,110,200,90,11.5,51,1,9.565217391304348,10.588235294117647,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,4,BB McCullum,SB Joshi,RT Ponting,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,111,200,89,11.666666666666666,50,1,9.514285714285714,10.68,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,5,RT Ponting,SB Joshi,BB McCullum,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,111,200,89,11.833333333333334,49,1,9.380281690140844,10.89795918367347,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,11,6,RT Ponting,SB Joshi,BB McCullum,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,112,200,88,12.0,48,1,9.333333333333334,11.0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,1,RT Ponting,JH Kallis,BB McCullum,0,0,0,,1,RT Ponting,caught,P Kumar,335982.0,M Chinnaswamy Stadium,112,200,88,12.166666666666666,47,2,9.205479452054796,11.23404255319149,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,2,BB McCullum,JH Kallis,DJ Hussey,4,0,4,,0,,,,335982.0,M Chinnaswamy Stadium,116,200,84,12.333333333333334,46,2,9.405405405405405,10.956521739130434,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,3,BB McCullum,JH Kallis,DJ Hussey,0,0,0,,0,,,,335982.0,M Chinnaswamy Stadium,116,200,84,12.5,45,2,9.28,11.2,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,4,BB McCullum,JH Kallis,DJ Hussey,2,0,2,,0,,,,335982.0,M Chinnaswamy Stadium,118,200,82,12.666666666666666,44,2,9.31578947368421,11.181818181818182,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,5,BB McCullum,JH Kallis,DJ Hussey,0,1,1,wides,0,,,,335982.0,M Chinnaswamy Stadium,119,200,81,12.833333333333334,43,2,9.272727272727272,11.302325581395348,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,6,BB McCullum,JH Kallis,DJ Hussey,4,0,4,,0,,,,335982.0,M Chinnaswamy Stadium,123,200,77,13.0,42,2,9.461538461538462,11.0,0
335982,1,Kolkata Knight Riders,Royal Challengers Bangalore,12,7,BB McCullum,JH Kallis,DJ Hussey,1,0,1,,0,,,,335982.0,M Chinnaswamy Stadium,124,200,76,13.166666666666666,41,2,9.417721518987342,11.121951219512196,0
